pss_locale,county_code,school_id,school_name,lo_grade,hi_grade,street,city,pss_county_fips,state,pss_fips,zip,pss_phone,pss_sch_days,pss_stu_day_hrs,pss_library,pss_enroll_ug,pss_enroll_pk,pss_enroll_k,pss_enroll_1,pss_enroll_2,pss_enroll_3,pss_enroll_4,pss_enroll_5,pss_enroll_6,pss_enroll_7,pss_enroll_8,pss_enroll_9,pss_enroll_10,pss_enroll_11,pss_enroll_12,enrollment,pss_enroll_tk12,pss_race_ai,pss_race_as,pss_race_h,pss_race_b,pss_race_w,pss_race_p,pss_race_2,teachers_fte,pss_coed,pss_type,pss_level,pss_relig,pss_comm_type,pss_indian_pct,pss_asian_pct,pss_hisp_pct,pss_black_pct,pss_white_pct,pss_pacisl_pct,pss_twomore_pct,pss_stdtch_rt,pss_orient,pss_county_name,pss_assoc_1,pss_assoc_2,pss_assoc_3,pss_assoc_4,pss_assoc_5,pss_assoc_6,pss_assoc_7,pss_assoc_8,grade_band,county_name,school_type,school_type_detail,pvt_pct_nonwhite,locale_label,locale_type,definition,school_status
21,24003,K9303029,Creative Garden Nursery School & Kindergarten,2,4,1560 CROFTON PKWY,CROFTON,003,MD,24,21114,4107217711,170,7,Yes,NA,131,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,24,0,0,0,0,24,0,0,5,1,6,1,3,2,0,0,0,0,100,0,0,4.8,30,ANNE ARUNDEL,NA,NA,NA,NA,NA,NA,NA,NA,ES,Anne Arundel County,private,private,0,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24003,02030543,The Harbour School At Annapolis,8,17,1277 GREEN HOLLY DR,ANNAPOLIS,003,MD,24,21409,4109744248,200,6.5,Yes,NA,NA,NA,NA,NA,5,6,14,31,31,35,90,51,40,48,351,351,4,17,31,134,157,6,2,46.8,1,4,3,3,2,1.13,4.84,8.83,38.17,44.72,1.7,0.56,7.5,30,ANNE ARUNDEL,National Association of Private Special Education Centers (NAPSEC),NA,NA,NA,NA,NA,NA,NA,All Grades,Anne Arundel County,private,private,50.39000000000001,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24005,00579663,Israel Henry Beren High School,14,17,400 MOUNT WILSON LN,BALTIMORE,005,MD,24,21208,4104847200,210,10.98,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,72,54,57,242,242,0,0,0,0,242,0,0,4.4,3,1,2,2,2,0,0,0,0,100,0,0,55,18,BALTIMORE,National Society for Hebrew Day Schools (Torah U’Mesorah),NA,NA,NA,NA,NA,NA,NA,HS,Baltimore County,private,private,0,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24005,02030623,Delrey School,7,17,3610 COMMERCE DR STE 804,HALETHORPE,005,MD,24,21227,4103145000,209,6,Yes,NA,NA,NA,NA,1,1,1,3,NA,2,1,2,2,1,7,21,21,0,0,2,11,8,0,0,3,1,4,3,3,2,0,0,9.52,52.38,38.09,0,0,7,30,BALTIMORE,Other association(s) for exceptional children,NA,NA,NA,NA,NA,NA,NA,All Grades,Baltimore County,private,private,61.900000000000006,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24003,A1701962,Pathways School--Anne Arundel,14,17,1106 UNIVERSITY BLVD W,SILVER SPRING,003,MD,24,20902,3016490778,180,6.91,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,9,3,9,27,27,0,0,2,9,14,0,2,3,1,4,2,3,2,0,0,7.4,33.33,51.85,0,7.4,9,30,ANNE ARUNDEL,NA,NA,NA,NA,NA,NA,NA,NA,HS,Anne Arundel County,private,private,48.129999999999995,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24005,AA000920,Maryvale Preparatory School,11,17,11300 FALLS RD,LUTHERVILLE,005,MD,24,21093,4103828500,173,7.75,Yes,NA,NA,NA,NA,NA,NA,NA,NA,28,34,48,88,88,76,68,430,430,0,10,7,36,351,1,25,46.1,2,1,3,1,2,0,2.32,1.62,8.37,81.62,0.23,5.81,9.32,1,BALTIMORE,National Catholic Educational Association (NCEA),National Association of Independent Schools (NAIS),NA,NA,NA,NA,NA,NA,MS/HS,Baltimore County,private,private,16.029999999999998,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24003,A9103294,The Summit School,6,13,664 CENTRAL AVE E,EDGEWATER,003,MD,24,21037,4107980005,180,7,Yes,NA,NA,NA,1,4,4,11,21,13,24,31,NA,NA,NA,NA,109,109,0,0,7,16,83,2,1,26.8,1,4,1,3,2,0,0,6.42,14.67,76.14,1.83,0.91,4.06,30,ANNE ARUNDEL,National Association of Independent Schools (NAIS),Other school association(s),NA,NA,NA,NA,NA,NA,ES/MS,Anne Arundel County,private,private,23.830000000000002,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24003,A0103928,Beaver Creek Childcare & Kindergarten,2,3,2165 DAVIDSONVILLE RD,GAMBRILLS,003,MD,24,21054,4107214145,181,5.25,No,NA,98,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,10,0,0,1,3,6,0,0,1.4,1,6,1,3,2,0,0,10,30,60,0,0,7.14,30,ANNE ARUNDEL,National Association for the Education of Young Children (NAEYC),NA,NA,NA,NA,NA,NA,NA,ES,Anne Arundel County,private,private,40,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24003,00577881,Monsignor Slade Catholic School,2,13,120 DORSEY RD,GLEN BURNIE,003,MD,24,21061,4107667130,178,6.5,Yes,NA,82,37,40,39,53,47,45,58,61,87,NA,NA,NA,NA,549,467,0,17,41,30,334,15,30,27,1,1,1,1,2,0,3.64,8.77,6.42,71.52,3.21,6.42,17.29,1,ANNE ARUNDEL,National Catholic Educational Association (NCEA),NA,NA,NA,NA,NA,NA,NA,ES/MS,Anne Arundel County,private,private,24.82,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24033,01651244,Independent Baptist Academy,2,16,PO BOX 206,CLINTON,033,MD,24,20735,3018561616,164,7.5,Yes,NA,4,4,9,4,11,6,6,7,2,4,6,2,2,NA,67,63,0,6,5,34,18,0,0,4,1,1,3,2,2,0,9.52,7.93,53.96,28.57,0,0,15.75,5,PRINCE GEORGE'S,NA,NA,NA,NA,NA,NA,NA,NA,All Grades,Prince George's County,private,private,61.89,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24003,A1301523,Arundel Christian School,2,17,"7459 CANDLEWOOD ROAD, SUITES A-F",HANOVER,003,MD,24,21076,4108598573,174,6,Yes,NA,91,27,21,24,18,11,13,16,18,20,16,9,15,19,318,227,0,16,12,117,66,1,15,18.4,1,1,3,2,2,0,7.04,5.28,51.54,29.07,0.44,6.6,12.33,8,ANNE ARUNDEL,School does not belong to ANY associations or organizations,NA,NA,NA,NA,NA,NA,NA,All Grades,Anne Arundel County,private,private,63.86,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24005,00577702,Notre Dame Preparatory School,11,17,815 HAMPTON LN,TOWSON,005,MD,24,21286,4108256202,175,7,Yes,NA,NA,NA,NA,NA,NA,NA,NA,59,55,61,180,135,174,168,832,832,4,46,20,26,704,6,26,103.8,2,1,3,1,2,0.48,5.52,2.4,3.12,84.61,0.72,3.12,8.01,1,BALTIMORE,Other religious school associations,National Association of Independent Schools (NAIS),Other school association(s),NA,NA,NA,NA,NA,MS/HS,Baltimore County,private,private,9.84,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24003,00579415,Indian Creek School,2,17,680 EVERGREEN RD,CROWNSVILLE,003,MD,24,21032,4109233660,174,7.16,Yes,NA,41,21,18,30,21,23,26,45,40,56,59,62,60,54,556,515,2,25,10,109,342,3,24,52.5,1,1,3,3,2,0.38,4.85,1.94,21.16,66.4,0.58,4.66,9.8,30,ANNE ARUNDEL,National Association of Independent Schools (NAIS),State or regional independent school association,NA,NA,NA,NA,NA,NA,All Grades,Anne Arundel County,private,private,28.72,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24031,A9103193,Evergreen Montessori School,2,8,10700 GEORGIA AVE,SILVER SPRING,031,MD,24,20902,3019425979,173,6,Yes,NA,45,15,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,33,0,6,3,9,12,0,3,18,1,2,1,3,2,0,18.18,9.09,27.27,36.36,0,9.09,1.83,30,MONTGOMERY,American Montessori Society (AMS),Other school association(s),NA,NA,NA,NA,NA,NA,ES,Montgomery County,private,private,45.45,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24003,A0103964,Friendship Adventist School,2,13,901 ANDOVER RD,LINTHICUM,003,MD,24,21090,4108593598,180,7,Yes,NA,12,5,NA,2,2,6,NA,1,2,2,NA,NA,NA,NA,32,20,0,0,5,6,7,0,2,3.1,1,1,1,2,2,0,0,25,30,35,0,10,6.45,28,ANNE ARUNDEL,Other school association(s),NA,NA,NA,NA,NA,NA,NA,ES/MS,Anne Arundel County,private,private,65,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24005,A1301620,Victory Day School,2,13,808 BERRYMANS LN,REISTERSTOWN,005,MD,24,21136,4104587825,180,5.08,Yes,NA,5,6,1,1,4,2,NA,NA,1,2,NA,NA,NA,NA,22,17,0,2,0,15,0,0,0,7.4,1,1,1,2,2,0,11.76,0,88.23,0,0,0,2.29,8,BALTIMORE,School does not belong to ANY associations or organizations,NA,NA,NA,NA,NA,NA,NA,ES/MS,Baltimore County,private,private,88.23,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24003,A9300456,St Annes School Of Annapolis,2,13,3112 ARUNDEL ON THE BAY RD,ANNAPOLIS,003,MD,24,21403,4102638650,170,7.5,Yes,NA,69,21,30,16,16,15,17,30,14,22,NA,NA,NA,NA,250,181,0,3,2,52,113,0,11,27.8,1,1,1,2,2,0,1.65,1.1,28.72,62.43,0,6.07,6.51,14,ANNE ARUNDEL,National Association of Independent Schools (NAIS),State or regional independent school association,NA,NA,NA,NA,NA,NA,ES/MS,Anne Arundel County,private,private,35.89,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24005,A1501883,Shafer Center For Early Intervention- The,7,10,11500 CRONRIDGE DR STE 130,OWINGS MILLS,005,MD,24,21117,4105171113,215,6,Yes,NA,NA,NA,NA,4,2,7,6,NA,NA,NA,NA,NA,NA,NA,19,19,0,0,0,7,8,2,2,3.1,1,4,1,3,2,0,0,0,36.84,42.1,10.52,10.52,6.12,30,BALTIMORE,School does not belong to ANY associations or organizations,NA,NA,NA,NA,NA,NA,NA,ES,Baltimore County,private,private,57.879999999999995,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24003,A9103129,Alpert Family Aleph Bet Jewish Day School,6,10,1125 SPA RD,ANNAPOLIS,003,MD,24,21403,4102639044,172,7,Yes,NA,NA,NA,1,3,3,5,3,NA,NA,NA,NA,NA,NA,NA,15,15,0,0,0,4,11,0,0,4.9,1,1,1,2,2,0,0,0,26.66,73.33,0,0,3.06,18,ANNE ARUNDEL,The Jewish Community Day School Association (RAVSAK),Other school association(s),NA,NA,NA,NA,NA,NA,ES,Anne Arundel County,private,private,26.66,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24005,00578546,Mount De Sales Academy,14,17,700 ACADEMY RD,BALTIMORE,005,MD,24,21228,4107448498,172,6.5,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,130,131,118,506,506,0,0,16,0,490,0,0,52.9,2,1,2,1,2,0,0,3.16,0,96.83,0,0,9.56,1,BALTIMORE,School does not belong to ANY associations or organizations,NA,NA,NA,NA,NA,NA,NA,HS,Baltimore County,private,private,3.16,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24005,A9103228,The Lamb Of God School,3,13,1810 FAIRVIEW AVE,HALETHORPE,005,MD,24,21228,4102424100,165,6,Yes,NA,NA,20,21,10,15,16,16,14,17,8,NA,NA,NA,NA,137,137,0,10,1,7,109,1,9,12.4,1,1,1,2,2,0,7.29,0.72,5.1,79.56,0.72,6.56,11.04,8,BALTIMORE,School does not belong to ANY associations or organizations,NA,NA,NA,NA,NA,NA,NA,ES/MS,Baltimore County,private,private,13.099999999999998,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24031,A9902187,Childway,3,3,4058 BLACKBURN LN,BURTONSVILLE,031,MD,24,20866,3013845753,177,6.5,Yes,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,20,0,2,3,13,2,0,0,2,1,7,1,3,2,0,10,15,65,10,0,0,10,30,MONTGOMERY,School does not belong to ANY associations or organizations,NA,NA,NA,NA,NA,NA,NA,ES,Montgomery County,private,private,80,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24031,A9103237,Mother Of God School,2,13,20501 GOSHEN RD,GAITHERSBURG,031,MD,24,20879,3019902088,180,7,Yes,NA,43,32,16,15,14,11,14,16,20,10,NA,NA,NA,NA,191,148,0,17,34,46,38,1,12,13.3,1,1,1,1,2,0,11.48,22.97,31.08,25.67,0.67,8.1,11.12,1,MONTGOMERY,National Catholic Educational Association (NCEA),Other school association(s),NA,NA,NA,NA,NA,NA,ES/MS,Montgomery County,private,private,62.82,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24015,A9902309,Shorehaven School,1,1,1040 SINGERLY RD,ELKTON,015,MD,24,21921,4103981800,220,6.5,Yes,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,31,0,2,0,18,7,0,4,5.4,1,4,3,3,2,0,6.45,0,58.06,22.58,0,12.9,5.74,30,CECIL,Other school association(s),NA,NA,NA,NA,NA,NA,NA,UG,Cecil County,private,private,70.96000000000001,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24003,K9303033,Weems Creek Nursery School & Kindergarten,2,3,238 KIRKLEY RD,ANNAPOLIS,003,MD,24,21401,4102665522,170,3.25,Yes,NA,35,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,5,0,0,1,0,4,0,0,4,1,7,1,3,2,0,0,20,0,80,0,0,1.25,30,ANNE ARUNDEL,School does not belong to ANY associations or organizations,NA,NA,NA,NA,NA,NA,NA,ES,Anne Arundel County,private,private,20,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24031,A1501898,Top Hat Montessori,2,3,18243A FLOWER HILL WAY,GAITHERSBURG,031,MD,24,20879,2408130713,213,7,No,NA,25,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,4,0,1,1,0,2,0,0,3.3,1,2,1,3,2,0,25,25,0,50,0,0,1.21,30,MONTGOMERY,American Montessori Society (AMS),NA,NA,NA,NA,NA,NA,NA,ES,Montgomery County,private,private,25,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24015,01604271,Immaculate Conception School,2,13,452 BOW ST,ELKTON,015,MD,24,21921,4103982636,180,6.5,Yes,NA,19,11,12,10,16,14,16,17,10,19,NA,NA,NA,NA,144,125,0,4,0,5,109,2,5,12.6,1,1,1,1,2,0,3.2,0,4,87.2,1.6,4,9.92,1,CECIL,National Catholic Educational Association (NCEA),NA,NA,NA,NA,NA,NA,NA,ES/MS,Cecil County,private,private,9.6,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24031,A1501844,Grace Episcopal Day School,2,10,9411 CONNECTICUT AVE,KENSINGTON,031,MD,24,20895,3019495860,170,6.5,Yes,NA,21,12,13,15,9,12,12,NA,NA,NA,NA,NA,NA,NA,94,73,0,4,8,26,24,0,11,11.1,1,1,1,2,2,0,5.47,10.95,35.61,32.87,0,15.06,6.57,14,MONTGOMERY,National Association of Episcopal Schools (NAES),National Association of Independent Schools (NAIS),State or regional independent school association,Other school association(s),NA,NA,NA,NA,ES,Montgomery County,private,private,61.620000000000005,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24005,A1101214,Mesivta Neimus Hatorah,14,17,6104 PARK HEIGHTS AVE,BALTIMORE,005,MD,24,21215,4433345615,200,9.5,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,5,2,27,27,0,0,0,0,24,0,3,6.6,3,1,2,2,2,0,0,0,0,88.88,0,11.11,4.09,18,BALTIMORE,School does not belong to ANY associations or organizations,NA,NA,NA,NA,NA,NA,NA,HS,Baltimore County,private,private,11.11,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24031,A0901723,Living Grace Christian School,3,17,20300 PLEASANT RIDGE DR,MONTGOMERY VILLAGE,031,MD,24,20886,3018409830,180,6.75,No,NA,NA,12,12,12,11,11,11,11,11,11,11,11,11,11,146,146,NA,NA,NA,NA,NA,NA,NA,12.3,1,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,11.86,8,MONTGOMERY,Association of Christian Schools International (ACSI),NA,NA,NA,NA,NA,NA,NA,All Grades,Montgomery County,private,private,NA,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24003,00579765,St Pauls Lutheran School,2,13,308 OAK MANOR DR STE 1,GLEN BURNIE,003,MD,24,21061,4107665790,175,7,Yes,NA,114,19,20,23,21,22,17,30,27,32,NA,NA,NA,NA,325,211,3,6,2,16,166,0,18,19.8,1,1,1,2,2,1.42,2.84,0.94,7.58,78.67,0,8.53,10.65,20,ANNE ARUNDEL,National Association for the Education of Young Children (NAEYC),Other special emphasis association(s),NA,NA,NA,NA,NA,NA,ES/MS,Anne Arundel County,private,private,18.47,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24003,00578728,Archbishop Spalding High School,14,17,8080 NEW CT RD,SEVERN,003,MD,24,21144,4109699105,178,6,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320,305,319,301,1245,1245,2,29,52,70,1054,0,38,87.9,1,1,2,1,2,0.16,2.32,4.17,5.62,84.65,0,3.05,14.16,1,ANNE ARUNDEL,National Catholic Educational Association (NCEA),NA,NA,NA,NA,NA,NA,NA,HS,Anne Arundel County,private,private,13,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24005,K9303021,Apple Ridge Montessori School,2,3,9389 FURROW AVE,ELLICOTT CITY,005,MD,24,21042,4108182000,175,6.5,Yes,NA,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,3,0,0,0,1,1,0,1,1,1,2,1,3,2,0,0,0,33.33,33.33,0,33.33,3,30,BALTIMORE,School does not belong to ANY associations or organizations,NA,NA,NA,NA,NA,NA,NA,ES,Baltimore County,private,private,66.66,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24015,A0901696,Holiness Christian Academy,3,14,30 DOGWOOD RD,ELKTON,015,MD,24,21921,4435535477,180,6.5,No,NA,NA,1,NA,NA,NA,1,2,NA,NA,NA,2,NA,NA,NA,6,6,0,0,0,0,6,0,0,2,1,1,3,2,2,0,0,0,0,100,0,0,3,5,CECIL,Accelerated Christian Education (ACE),NA,NA,NA,NA,NA,NA,NA,All Grades,Cecil County,private,private,0,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24031,00579299,Ivymount School,6,17,11614 SEVEN LOCKS RD,ROCKVILLE,031,MD,24,20854,3014680223,200,6,Yes,NA,NA,NA,1,4,8,3,11,18,19,27,28,19,19,50,207,207,1,11,16,49,122,0,8,39.8,1,4,3,3,2,0.48,5.31,7.72,23.67,58.93,0,3.86,5.2,30,MONTGOMERY,National Association of Private Special Education Centers (NAPSEC),Other association(s) for exceptional children,Other school association(s),NA,NA,NA,NA,NA,All Grades,Montgomery County,private,private,35.730000000000004,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24003,K9302926,St Martin's-In-The-Field Episcopal School,2,13,375A BENFIELD RD,SEVERNA PARK,003,MD,24,21146,4106477055,174,7,Yes,NA,72,10,8,12,9,7,14,6,16,19,NA,NA,NA,NA,173,101,0,5,3,9,76,0,8,15,1,1,1,2,2,0,4.95,2.97,8.91,75.24,0,7.92,6.73,14,ANNE ARUNDEL,National Association of Episcopal Schools (NAES),NA,NA,NA,NA,NA,NA,NA,ES/MS,Anne Arundel County,private,private,19.8,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24003,00578091,St Mary Elementary School,3,13,111 DUKE OF GLOUCESTER ST,ANNAPOLIS,003,MD,24,21401,4102632869,180,6.75,Yes,NA,NA,61,79,84,90,83,96,96,102,98,NA,NA,NA,NA,789,789,0,7,21,8,747,6,0,23.1,1,1,1,1,2,0,0.88,2.66,1.01,94.67,0.76,0,34.15,1,ANNE ARUNDEL,National Catholic Educational Association (NCEA),NA,NA,NA,NA,NA,NA,NA,ES/MS,Anne Arundel County,private,private,4.43,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24003,00577724,St John The Evangelist School,2,13,669 RITCHIE HWY,SEVERNA PARK,003,MD,24,21146,4106472283,178,7,Yes,NA,26,36,36,36,42,52,44,60,62,52,NA,NA,NA,NA,446,420,2,12,11,6,369,0,20,37.1,1,1,1,1,2,0.47,2.85,2.61,1.42,87.85,0,4.76,11.32,1,ANNE ARUNDEL,National Catholic Educational Association (NCEA),NA,NA,NA,NA,NA,NA,NA,ES/MS,Anne Arundel County,private,private,9.26,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24031,00579696,Melvin J Berman Hebrew Academy,2,17,13300 ARCTIC AVE,ROCKVILLE,031,MD,24,20853,3019629400,NA,NA,NA,NA,38,42,45,41,43,45,55,48,53,55,64,37,55,34,655,617,NA,NA,0,NA,NA,0,NA,NA,1,-1,3,2,2,NA,NA,0,NA,NA,0,NA,NA,18,MONTGOMERY,National Society for Hebrew Day Schools (Torah U’Mesorah),NA,NA,NA,NA,NA,NA,NA,All Grades,Montgomery County,private,private,NA,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24031,Y0579426,Charles E Smith Jewish Day School,2,17,1901 E JEFFERSON ST,ROCKVILLE,031,MD,24,20852,3018811400,174,6,Yes,NA,12,52,52,49,48,66,72,75,86,90,80,81,98,84,945,933,0,0,0,0,933,0,0,139.4,1,1,3,2,2,0,0,0,0,100,0,0,6.69,18,MONTGOMERY,Other religious school associations,National Association of Independent Schools (NAIS),NA,NA,NA,NA,NA,NA,All Grades,Montgomery County,private,private,0,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24005,A9502058,Emmanuel Lutheran School,3,13,929 INGLESIDE AVE,BALTIMORE,005,MD,24,21228,4107440015,180,7,Yes,NA,NA,16,14,10,18,13,16,16,13,10,NA,NA,NA,NA,126,126,NA,NA,NA,NA,NA,NA,NA,11.6,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,10.86,8,BALTIMORE,School does not belong to ANY associations or organizations,NA,NA,NA,NA,NA,NA,NA,ES/MS,Baltimore County,private,private,NA,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24031,A0901633,Academy Primary School & Child Development Center,2,4,10107 DARNESTOWN RD,ROCKVILLE,031,MD,24,20850,3014249475,150,6.5,No,NA,50,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,10,0,3,0,0,5,0,2,1,1,6,1,3,2,0,30,0,0,50,0,20,10,30,MONTGOMERY,School does not belong to ANY associations or organizations,NA,NA,NA,NA,NA,NA,NA,ES,Montgomery County,private,private,20,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
